id,name,rate,link
54,娘娘雞排 (台北西門殿),4.6/5,https://www.foodpanda.com.tw/restaurant/a2gh/niang-niang-ji-pai-tai-bei-xi-men-dian
55,辣妞妞麻辣燙 (南機場店),4.6/5,https://www.foodpanda.com.tw/restaurant/y5cv/la-niu-niu-ma-la-tang-tai-bei-nan-ji-chang-dian
56,麥當勞 (S73 台北公園店),4.6/5,https://www.foodpanda.com.tw/restaurant/z0uk/-s73-
57,一品園湯包排骨酥,4.5/5,https://www.foodpanda.com.tw/restaurant/f6wm/f6wm
58,十全藥膳排骨 (中山新生店),4.5/5,https://www.foodpanda.com.tw/restaurant/d1dz/shi-quan-yao-shan-pai-gu-zhong-shan-xin-sheng-dian
59,湘帥牛排館,4.5/5,https://www.foodpanda.com.tw/restaurant/z6hy/xiang-shuai-niu-pai-guan
60,阿不拉手工甜不辣,4.5/5,https://www.foodpanda.com.tw/restaurant/y5vn/a-bu-la-shou-gong-tian-bu-la
61,雞掌櫃 (台北長春店),4.3/5,https://www.foodpanda.com.tw/restaurant/y9tm/ji-zhang-gui-tai-bei-chang-chun-dian
62,掌櫃小鍋,3.8/5,https://www.foodpanda.com.tw/restaurant/e6km/zhang-gui-xiao-guo
63,掌櫃飯桶 (台北長春店),4.4/5,https://www.foodpanda.com.tw/restaurant/f3xj/714
64,林森百燴,4.5/5,https://www.foodpanda.com.tw/restaurant/e4zn/lin-sen-bai-hui
65,Mister Donut (台北京捷門市),4.8/5,https://www.foodpanda.com.tw/restaurant/d4qo/mister-donut--9
66,茶堀出軌,4.8/5,https://www.foodpanda.com.tw/restaurant/e9mm/cha-ku-chu-gui
67,85度C (台北錦州店),4.8/5,https://www.foodpanda.com.tw/restaurant/y5xx/85-c--112
68,粥師傅廣東粥 (台北林森店),4.8/5,https://www.foodpanda.com.tw/restaurant/a0hz/zhou-shi-fu-guang-dong-zhou-tai-bei-lin-sen-dian
69,無老鍋 (台北中山店),4.7/5,https://www.foodpanda.com.tw/restaurant/a8dl/wu-lao-guo-tai-bei-zhong-shan-dian
70,K.D Bistro Taipei,5月5日,https://www.foodpanda.com.tw/restaurant/f7sc/k-d-bistro-taipei
71,摩斯漢堡Mos Burger (林森店),4.7/5,https://www.foodpanda.com.tw/restaurant/y3ud/-mos-burger--47
72,好雞匯鹹水雞(台北林森店),4.7/5,https://www.foodpanda.com.tw/restaurant/b7ii/hao-ji-hui-tai-bei-lin-sen-dian
73,COLD STONE (西門門市),4.8/5,https://www.foodpanda.com.tw/restaurant/d4bm/cold-stone--10
74,Pizza Hut必勝客 (圓環外送店),4.7/5,https://www.foodpanda.com.tw/restaurant/z8fk/pizza-hut--146
75,沙渡垂陽碳烤,4.6/5,https://www.foodpanda.com.tw/restaurant/e1rk/--361
76,風來坊串串錦店,4.7/5,https://www.foodpanda.com.tw/restaurant/f6rn/f6rn
77,一緒串燒-酒場,4.6/5,https://www.foodpanda.com.tw/restaurant/d7bg/yi-xu-chuan-shao-jiu-chang
78,微笑碳烤 (台北大同寧夏店),4.6/5,https://www.foodpanda.com.tw/restaurant/a7nh/wei-xiao-tan-kao-tai-bei-da-tong-zhu-xia-dian
79,銀角酒場-築地銀章魚燒,4.6/5,https://www.foodpanda.com.tw/restaurant/z5pe/yin-jiao-jiu-chang-zhu-di-yin-zhang-yu-shao
80,Rocket Music音樂火箭餐廳,4.6/5,https://www.foodpanda.com.tw/restaurant/e0lr/rocket-music-
81,19咖啡輕食廚房 (台北中原店),4.6/5,https://www.foodpanda.com.tw/restaurant/a9on/19--1
82,金好呷土雞料理 (雞肉飯),4.6/5,https://www.foodpanda.com.tw/restaurant/e9no/jin-hao-xia-tu-ji-liao-li-ji-rou-fan
83,Pizza Hut必勝客 (馬偕外送店),4.6/5,https://www.foodpanda.com.tw/restaurant/y5vu/pizza-hut--85
84,龍贊臭臭鍋,4.6/5,https://www.foodpanda.com.tw/restaurant/d1vj/long-zan-chou-chou-guo
85,吉星港式飲茶,4.6/5,https://www.foodpanda.com.tw/restaurant/y9bd/ji-xing-gang-shi-yin-cha
86,Last Order 餐酒館,4.7/5,https://www.foodpanda.com.tw/restaurant/y7lj/last-order-
87,鬍鬚張魯肉飯 (台北吉林店),4.7/5,https://www.foodpanda.com.tw/restaurant/y6sl/hu-xu-zhang-lu-rou-fan-tai-bei-ji-lin-dian
88,浩克健身早餐。宵夜,4.7/5,https://www.foodpanda.com.tw/restaurant/a7qp/hao-ke-jian-shen-zao-can-xiao-ye
89,南大門韓國烤肉,4.6/5,https://www.foodpanda.com.tw/restaurant/a6tb/nan-da-men-han-guo-kao-rou
90,夜上海-上海餐酒坊,4.6/5,https://www.foodpanda.com.tw/restaurant/e9vf/ye-shang-hai-shang-hai-can-jiu-fang
91,吃味餐廳,4.6/5,https://www.foodpanda.com.tw/restaurant/a2kw/chi-wei-can-ting
92,郭家炸蛋蔥油餅 (中正南機場店),4.7/5,https://www.foodpanda.com.tw/restaurant/e8os/guo-jia-zha-dan-cong-you-bing-zhong-zheng-nan-ji-chang-dian
93,馬友友印度廚房 (MIK-6) (台北松江店),4.6/5,https://www.foodpanda.com.tw/restaurant/w8qx/mik-6
94,好了啦紅茶冰 (台北南機場店),5月5日,https://www.foodpanda.com.tw/restaurant/e8nc/hao-liao-la-hong-cha-bing-tai-bei-nan-ji-chang-dian
95,清心福全 (錦西新店),4.8/5,https://www.foodpanda.com.tw/restaurant/y5jx/qing-xin-fu-quan-jin-xi-xin-dian
