id,name,rate,link
47,昌平炸雞王 (新北新莊店),4.7/5,https://www.foodpanda.com.tw/restaurant/y7qg/chang-ping-zha-ji-wang-xin-bei-xin-zhuang-dian
48,泰山香烤中東沙威瑪,4.8/5,https://www.foodpanda.com.tw/restaurant/b8xg/tai-shan-xiang-kao-zhong-dong-sha-wei-ma
49,金吉利牛肉麵,4.5/5,https://www.foodpanda.com.tw/restaurant/b2cm/jin-ji-li-niu-rou-mian
50,雞地台鹽酥雞,4.5/5,https://www.foodpanda.com.tw/restaurant/e1ld/218
51,好好吃滷味東山鴨頭,4.6/5,https://www.foodpanda.com.tw/restaurant/f2ia/f2ia
52,麥當勞 (S126 新莊三店),4.7/5,https://www.foodpanda.com.tw/restaurant/y9oa/-s126-
53,廟口臭豆腐,4.6/5,https://www.foodpanda.com.tw/restaurant/a1ko/miao-kou-chou-dou-fu
54,台西蚵仔麵線,4.5/5,https://www.foodpanda.com.tw/restaurant/e9ir/tai-xi-he-zi-mian-xian
55,食來也炭烤桶仔雞,4.5/5,https://www.foodpanda.com.tw/restaurant/a5vg/shi-lai-ye-tan-kao-tong-zi-ji
56,龜山島生猛海鮮熱炒100,4.6/5,https://www.foodpanda.com.tw/restaurant/e9lm/-100
57,夜宵好食館,4.6/5,https://www.foodpanda.com.tw/restaurant/z5xf/ye-xiao-hao-shi-guan
58,繼光香香雞 (新莊幸福店),4.6/5,https://www.foodpanda.com.tw/restaurant/y4vd/ji-guang-xiang-xiang-ji-xin-zhuang-xing-fu-dian
59,現煮燒仙草&好了啦超大杯紅茶冰,4.6/5,https://www.foodpanda.com.tw/restaurant/b5jz/xian-zhu-shao-xian-cao-xin-bei-fu-guo-dian
60,嗆蝦集團休閒釣蝦場,4.9/5,https://www.foodpanda.com.tw/restaurant/f6rf/f6rf
61,二十一食堂-花生堂,4.6/5,https://www.foodpanda.com.tw/restaurant/e5nb/er-shi-yi-shi-tang-hua-sheng-tang
62,呆頭鵝 鵝肉麵,4.5/5,https://www.foodpanda.com.tw/restaurant/e2gj/ai-tou-e-e-rou-mian
63,85度C (新莊中平店),4.8/5,https://www.foodpanda.com.tw/restaurant/d3ye/85-c--135
64,新莊碳烤,4.7/5,https://www.foodpanda.com.tw/restaurant/d1bo/xin-zhuang-tan-kao
65,永和豆漿 (新莊中和店),4.8/5,https://www.foodpanda.com.tw/restaurant/b4zl/yong-he-dou-jiang-xin-zhuang-zhong-he-dian
66,Pizza Hut必勝客 (新莊新泰店),4.7/5,https://www.foodpanda.com.tw/restaurant/y3ka/pizza-hut-91
67,巧味現烤烘焙,4.7/5,https://www.foodpanda.com.tw/restaurant/b2sk/qiao-wei-xian-kao-hong-bei
68,珍珠園烤玉米,4.7/5,https://www.foodpanda.com.tw/restaurant/z2bv/zhen-zhu-yuan-kao-yu-mi
69,延禧宮火鍋店,4.7/5,https://www.foodpanda.com.tw/restaurant/b3li/yan-xi-gong-huo-guo-dian
70,平安素早晚餐,4.7/5,https://www.foodpanda.com.tw/restaurant/f7dl/f7dl
71,高地PUB,4.7/5,https://www.foodpanda.com.tw/restaurant/d1qy/pub
72,豆漾 (新莊富國店),4.8/5,https://www.foodpanda.com.tw/restaurant/b9wo/dou-yang-xin-zhuang-fu-guo-dian
73,艋舺雞排 (新莊中華店),4.7/5,https://www.foodpanda.com.tw/restaurant/e1rr/meng-jia-ji-pai-xin-zhuang-zhong-hua-dian
74,雪城麻辣燙,4.7/5,https://www.foodpanda.com.tw/restaurant/f4te/f4te
75,5味臭臭鍋 (新莊福壽店),4.7/5,https://www.foodpanda.com.tw/restaurant/y0am/5--3
76,小上海香酥雞 (新莊福壽店),4.7/5,https://www.foodpanda.com.tw/restaurant/a8gg/xiao-shang-hai-xiang-su-ji-xin-zhuang-fu-shou-dian
77,麗媽四季鍋 (新北泰林店),4.8/5,https://www.foodpanda.com.tw/restaurant/a4le/li-ma-si-ji-guo-xin-bei-tai-lin-dian
78,龜山島生猛海鮮熱炒100,4.6/5,https://www.foodpanda.com.tw/restaurant/e9lm/-100
79,烤匠C車,4.7/5,https://www.foodpanda.com.tw/restaurant/z3fs/kao-jiang-cche
80,郭家炸蛋蔥油餅 (新莊福壽店),4.6/5,https://www.foodpanda.com.tw/restaurant/d1en/guo-jia-zha-dan-cong-you-bing-xin-zhuang-fu-shou-dian
81,健康滷味 (新莊中和店),4.6/5,https://www.foodpanda.com.tw/restaurant/e5sd/jian-kang-lu-wei-xin-zhuang-zhong-he-dian
82,蕙媽小火鍋,4.6/5,https://www.foodpanda.com.tw/restaurant/y7ty/hui-ma-xiao-huo-guo
83,陳寬臭臭鍋,4.6/5,https://www.foodpanda.com.tw/restaurant/d5ya/chen-kuan-chou-chou-guo
84,金色三麥 (新莊晶冠店),4.7/5,https://www.foodpanda.com.tw/restaurant/z6un/jin-se-san-mai-xin-bei-xin-zhuang-jing-guan-dian
85,文湯武醬 (新莊廟街店),4.5/5,https://www.foodpanda.com.tw/restaurant/d0fb/wen-tang-wu-jiang-xin-zhuang-miao-jie-dian
86,鍋棧精緻養生鍋,4.7/5,https://www.foodpanda.com.tw/restaurant/b0ol/guo-zhan-jing-zhi-yang-sheng-guo
87,八雲町???鍋 (日式料理),4.6/5,https://www.foodpanda.com.tw/restaurant/d5vp/ba-yun-ting-huo-guo-ri-shi-liao-li
88,???鬆餅的戀曲,4.7/5,https://www.foodpanda.com.tw/restaurant/d9te/song-bing-de-lian-qu
89,9478炸G,4.7/5,https://www.foodpanda.com.tw/restaurant/d3eb/9478-g
90,品江冷滷味,4.7/5,https://www.foodpanda.com.tw/restaurant/d7ix/pin-jiang-leng-lu-wei
91,海老客創意活蝦料理,4.7/5,https://www.foodpanda.com.tw/restaurant/d9qj/hai-lao-ke-chuang-yi-huo-xia-liao-li
92,雞地台鹽酥雞,4.5/5,https://www.foodpanda.com.tw/restaurant/e1ld/218
93,東海岸茶飲,4.7/5,https://www.foodpanda.com.tw/restaurant/a4sv/dong-hai-an-cha-yin
94,清心福全 (新莊中港店),4.8/5,https://www.foodpanda.com.tw/restaurant/d4jy/qing-xin-fu-quan-xin-zhuang-zhong-gang-dian
95,烏弄 (新莊幸福店),4.8/5,https://www.foodpanda.com.tw/restaurant/z5ci/wu-nong-xin-zhuang-xing-fu-dian
96,曼蘿咖啡之茶系列 這！就是茶,4.2/5,https://www.foodpanda.com.tw/restaurant/b1iz/zhe-jiu-shi-cha-fu-he-shi-can-yin
97,糖玄宗黑糖鮮飲 (新北新莊新泰店),4.6/5,https://www.foodpanda.com.tw/restaurant/a5os/tang-xuan-zong-hei-tang-xian-yin-xin-bei-xin-zhuang-xin-tai-dian
98,COMEBUY (新莊新莊路店),4.7/5,https://www.foodpanda.com.tw/restaurant/a3ld/comebuy--40
99,唐棉 (新北新莊中港店),4.7/5,https://www.foodpanda.com.tw/restaurant/x2mz/tang-mian-xin-bei-xin-zhuang-zhong-gang-dian
100,新茶會,4.6/5,https://www.foodpanda.com.tw/restaurant/a1yl/xin-cha-hui
101,進發家，寶島紅茶專賣店 (新莊輔大店),4.7/5,https://www.foodpanda.com.tw/restaurant/e7pi/jin-fa-jia-bao-dao-hong-cha-zhuan-mai-dian-xin-zhuang-fu-da-dian
102,茶朵木tea (新莊福壽店),4.7/5,https://www.foodpanda.com.tw/restaurant/d9ru/-tea--6
103,小水牛飲品店 (新北富國店),4.6/5,https://www.foodpanda.com.tw/restaurant/b6li/xiao-shui-niu-yin-pin-dian-xin-bei-fu-guo-dian
104,白巷子 (新莊中正店),4.8/5,https://www.foodpanda.com.tw/restaurant/b7bs/bai-xiang-zi-xin-zhuang-zhong-zheng-dian
105,李記紅茶冰 (泰山楓江店),4.6/5,https://www.foodpanda.com.tw/restaurant/e7xw/li-ji-hong-cha-bing-tai-shan-feng-jiang-dian
106,清心福全 (新莊富國店),4.8/5,https://www.foodpanda.com.tw/restaurant/y2ch/qing-xin-fu-quan-xin-zhuang-fu-guo-dian
107,樂享茶舖,4.7/5,https://www.foodpanda.com.tw/restaurant/b4cf/le-xiang-cha-pu
108,清心福全 (新莊福壽店),4.8/5,https://www.foodpanda.com.tw/restaurant/d1wj/qing-xin-fu-quan-xin-zhuang-fu-shou-dian
109,康青龍人文茶飲 (新莊輔大店),4.7/5,https://www.foodpanda.com.tw/restaurant/y4ec/kang-qing-long-ren-wen-cha-yin-xin-zhuang-fu-da-dian
110,上宇林 (新莊富國店),4.8/5,https://www.foodpanda.com.tw/restaurant/b1yy/shang-yu-lin-xin-zhuang-fu-guo-dian
111,老牛Miss U黑糖飲品(新莊四維店),4.6/5,https://www.foodpanda.com.tw/restaurant/d1cr/lao-niu-dou-hua-nen-xian-cao-xin-zhuang-si-wei-dian
112,糖玄宗黑糖鮮飲 (新莊四維店),4.7/5,https://www.foodpanda.com.tw/restaurant/a2mi/tang-xuan-zong-hei-tang-xian-yin-xin-zhuang-si-wei-dian
113,清心福全 (新莊新豐店),4.7/5,https://www.foodpanda.com.tw/restaurant/d2yn/qing-xin-fu-quan-xin-zhuang-xin-feng-dian
114,清心福全 (新莊雙鳳店),4.8/5,https://www.foodpanda.com.tw/restaurant/a4hj/qing-xin-fu-quan-xin-zhuang-shuang-feng-dian
115,大甲芋頭牛奶 (新莊四維店),4.4/5,https://www.foodpanda.com.tw/restaurant/b7gn/da-jia-yu-tou-niu-nai-xin-zhuang-si-wei-dian
116,茶湯會 (新莊中港店),4.8/5,https://www.foodpanda.com.tw/restaurant/a1ke/cha-tang-hui-xin-zhuang-zhong-gang-dian
117,I FRESH鮮果茶 (新北新莊輔大店),4.8/5,https://www.foodpanda.com.tw/restaurant/a7gk/i-fresh-
