id,name,rate,link
46,蠔?大溪漁港海鮮,4.4/5,https://www.foodpanda.com.tw/restaurant/z1ic/hao-xian-da-xi-yu-gang-hai-xian
47,鍋賣局百元小火鍋 (蘆洲長安店),4.5/5,https://www.foodpanda.com.tw/restaurant/e7kf/guo-mai-ju-bai-yuan-xiao-huo-guo-lu-zhou-chang-an-dian
48,大吉關東煮,4.4/5,https://www.foodpanda.com.tw/restaurant/f2bx/f2bx
49,卜心香雞排 (蘆洲光華店),4.7/5,https://www.foodpanda.com.tw/restaurant/d2zy/bu-xin-xiang-ji-pai-lu-zhou-guang-hua-dian
50,豪大大雞排 (新北蘆洲三民店),4.7/5,https://www.foodpanda.com.tw/restaurant/a4sd/hao-da-da-ji-pai-xin-bei-lu-zhou-san-min-dian
51,陳家雞肉飯,4.6/5,https://www.foodpanda.com.tw/restaurant/a5kj/chen-jia-ji-rou-fan
52,三顧茅廬 (三重溪尾店),4.6/5,https://www.foodpanda.com.tw/restaurant/y9xb/san-gu-mao-lu-san-zhong-xi-wei-dian
53,八幡町串燒,4.7/5,https://www.foodpanda.com.tw/restaurant/d9bx/ba-fan-ting-chuan-shao
54,楊大娘關東煮、小火鍋、麻辣燙,4.6/5,https://www.foodpanda.com.tw/restaurant/d1ve/yang-da-niang-lu-zhou-xin-yi-dian
55,三和新疆羊肉串,4.6/5,https://www.foodpanda.com.tw/restaurant/a5rd/san-he-xin-jiang-yang-rou-chuan
56,欲罷不能鹹水雞 (蘆洲光華店),4.7/5,https://www.foodpanda.com.tw/restaurant/f6ma/f6ma
57,茶美茶 (三重旗艦店),4.7/5,https://www.foodpanda.com.tw/restaurant/b1yp/cha-mei-cha-san-zhong-qi-jian-dian
58,摩奇地,4.6/5,https://www.foodpanda.com.tw/restaurant/y7vx/mo-qi-di
59,生風旗魚米粉,4.7/5,https://www.foodpanda.com.tw/restaurant/a4gb/sheng-feng-qi-yu-mi-fen
60,三顧茅廬 (三重三和店),4.5/5,https://www.foodpanda.com.tw/restaurant/y5qf/san-gu-mao-lu-san-zhong-san-he-dian
61,三顧茅廬 (三重溪尾店),4.6/5,https://www.foodpanda.com.tw/restaurant/y9xb/san-gu-mao-lu-san-zhong-xi-wei-dian
62,Pizza Hut必勝客 (三重三和店),4.6/5,https://www.foodpanda.com.tw/restaurant/y9ae/pizza-hut--59
63,三顧茅廬 (三重三和店),4.5/5,https://www.foodpanda.com.tw/restaurant/y5qf/san-gu-mao-lu-san-zhong-san-he-dian
64,肯德基 (三重三和店),4.6/5,https://www.foodpanda.com.tw/restaurant/y4gx/ken-de-ji-san-zhong-san-he-dian
65,老店甘草朳樂,4.8/5,https://www.foodpanda.com.tw/restaurant/d3nt/lao-dian-gan-cao-ba-le
66,摩斯漢堡Mos Burger (蘆洲長榮店),4.8/5,https://www.foodpanda.com.tw/restaurant/y3zy/-mos-burger--32
