id,name,rate,link
195,吉野家 Yoshinoya (新北中和永安店),4.6/5,https://www.foodpanda.com.tw/restaurant/w2va/-yoshinoya--8
196,民生廣東粥,4.7/5,https://www.foodpanda.com.tw/restaurant/y1xm/min-sheng-guang-dong-zhou
197,長頸鹿炸雞大王,4.6/5,https://www.foodpanda.com.tw/restaurant/a0ci/chang-jing-lu-zha-ji-da-wang
198,中和米粉湯,4.6/5,https://www.foodpanda.com.tw/restaurant/b7mi/zhong-he-mi-fen-tang
199,大呼過癮 (新北中和店),4.6/5,https://www.foodpanda.com.tw/restaurant/d8me/da-hu-guo-yin-xin-bei-zhong-he-dian
200,欲罷不能鹹水雞 (新北秀山店),4.6/5,https://www.foodpanda.com.tw/restaurant/z9av/yu-ba-bu-neng-xian-shui-ji-xin-bei-xiu-shan-dian
201,肯德基 (永和中山店),4.6/5,https://www.foodpanda.com.tw/restaurant/y2wh/ken-de-ji-yong-he-zhong-shan-dian
202,台客麻辣燙,4.6/5,https://www.foodpanda.com.tw/restaurant/d0os/tai-ke-ma-la-tang
203,銀條客棧,,https://www.foodpanda.com.tw/restaurant/a3db/yin-tiao-ke-zhan
204,燈籠滷味 (新北樂華店),,https://www.foodpanda.com.tw/restaurant/b9br/deng-long-lu-wei-xin-bei-le-hua-dian
205,甲林鐵板燒 (永和保平店),,https://www.foodpanda.com.tw/restaurant/f1pa/f1pa
206,晨時coffee,,https://www.foodpanda.com.tw/restaurant/y3qt/-coffee-1
