id,name,rate,link
80,摩斯漢堡Mos Burger (羅斯福路店),4.7/5,https://www.foodpanda.com.tw/restaurant/y3py/-mos-burger--39
81,浩克健身早餐。宵夜,4.7/5,https://www.foodpanda.com.tw/restaurant/a7qp/hao-ke-jian-shen-zao-can-xiao-ye
82,楊婆婆八寶粥,4.7/5,https://www.foodpanda.com.tw/restaurant/y0ue/yang-po-po-ba-bao-zhou
83,鬍鬚張魯肉飯 (台北南門店),4.7/5,https://www.foodpanda.com.tw/restaurant/y3np/hu-xu-zhang-tai-bei-nan-men-dian
84,燈籠滷味 (台北創始店),4.6/5,https://www.foodpanda.com.tw/restaurant/y8xz/deng-long-lu-wei
85,玖五牛肉麵,4.6/5,https://www.foodpanda.com.tw/restaurant/f3bt/f3bt
86,Last Order 餐酒館,4.7/5,https://www.foodpanda.com.tw/restaurant/y7lj/last-order-
87,金好呷土雞料理 (雞肉飯),4.6/5,https://www.foodpanda.com.tw/restaurant/e9no/jin-hao-xia-tu-ji-liao-li-ji-rou-fan
88,無敵滷物製作所,4.6/5,https://www.foodpanda.com.tw/restaurant/d5fw/wu-di-lu-wu-zhi-zuo-suo
89,老爹無骨鹹酥雞,4.6/5,https://www.foodpanda.com.tw/restaurant/a8hn/lao-die-wu-gu-xian-su-ji
90,Pizza Hut必勝客 (圓環外送店),4.7/5,https://www.foodpanda.com.tw/restaurant/z8fk/pizza-hut--146
91,火鍋殿,4.6/5,https://www.foodpanda.com.tw/restaurant/e3zl/huo-guo-dian
92,TimeOut正宗丹麥熱狗堡 (台北西門店),4.6/5,https://www.foodpanda.com.tw/restaurant/a7xh/timeout-
93,清心福全 (錦西新店),4.8/5,https://www.foodpanda.com.tw/restaurant/y5jx/qing-xin-fu-quan-jin-xi-xin-dian
94,斐萃光澤茶,4.5/5,https://www.foodpanda.com.tw/restaurant/d3wc/fei-cui-guang-ze-cha
95,烏弄 (台北遼寧店),4.8/5,https://www.foodpanda.com.tw/restaurant/a0ht/wu-nong-tai-bei-liao-zhu-dian
96,涼水庫紅茶冰 (台北南機場店),4.8/5,https://www.foodpanda.com.tw/restaurant/b0mq/liang-shui-ku-hong-cha-bing-tai-bei-nan-ji-chang-dian
97,阿二冰茶,4.6/5,https://www.foodpanda.com.tw/restaurant/y0vl/a-er-bing-cha
98,清心福全 (台北昆明店),4.8/5,https://www.foodpanda.com.tw/restaurant/z8tv/qing-xin-fu-quan-tai-bei-kun-ming-dian
99,清心福全 (中山德惠店),4.8/5,https://www.foodpanda.com.tw/restaurant/z6rj/qing-xin-fu-quan-zhong-shan-de-hui-dian
100,LEWAY樂?本味 (台北合江店),4.7/5,https://www.foodpanda.com.tw/restaurant/d1eo/leway-3
101,清心福全 (中山雙城店),4.9/5,https://www.foodpanda.com.tw/restaurant/d1nb/qing-xin-fu-quan-zhong-shan-shuang-cheng-dian
102,吉龍糖黑糖茶飲 (大同寧夏店),4.7/5,https://www.foodpanda.com.tw/restaurant/b2uk/ji-long-tang-hei-tang-cha-yin-da-tong-zhu-xia-dian
103,自己來紅茶鮮乳 (台北臨江店),4.7/5,https://www.foodpanda.com.tw/restaurant/z7uq/zi-ji-lai-hong-cha-xian-ru-tai-bei-lin-jiang-dian
104,清心福全 (中山遼寧店),4.8/5,https://www.foodpanda.com.tw/restaurant/d5xv/qing-xin-fu-quan-zhong-shan-liao-zhu-dian
105,TEA TOP (台北師大店),4.7/5,https://www.foodpanda.com.tw/restaurant/y3kg/teatop--3
106,杯執 (台北林森店),4.7/5,https://www.foodpanda.com.tw/restaurant/w2pp/bei-zhi-tai-bei-lin-sen-dian
107,小茶齋 (台北通化店),4.7/5,https://www.foodpanda.com.tw/restaurant/b2ix/xiao-cha-zhai-tai-bei-tong-hua-dian
108,鶴茶樓-鶴頂紅茶商店,4.7/5,https://www.foodpanda.com.tw/restaurant/f5ol/f5ol
109,陳記九龍城香港茶 (台北南機場店),4.8/5,https://www.foodpanda.com.tw/restaurant/b4fa/chen-ji-jiu-long-cheng-xiang-gang-cha-tai-bei-nan-ji-chang-dian
110,清心福全 (大同寧夏店),4.8/5,https://www.foodpanda.com.tw/restaurant/y8bc/qing-xin-fu-quan-da-tong-zhu-xia-dian
111,錨起來喝 (台北雙連店),4.8/5,https://www.foodpanda.com.tw/restaurant/d4do/mao-qi-lai-he-tai-bei-shuang-lian-dian
112,迷客夏milkshop (台北南昌店),4.8/5,https://www.foodpanda.com.tw/restaurant/a8dp/-milkshop--12
113,清心福全 (中山合江店),4.8/5,https://www.foodpanda.com.tw/restaurant/z6gs/qing-xin-fu-quan-zhong-shan-he-jiang-dian
114,好了啦紅茶冰 (台北南機場店),5月5日,https://www.foodpanda.com.tw/restaurant/e8nc/hao-liao-la-hong-cha-bing-tai-bei-nan-ji-chang-dian
115,COMEBUY (台北公館店),4.7/5,https://www.foodpanda.com.tw/restaurant/a4pt/comebuy--39
116,清心福全 (台北林森北店),4.8/5,https://www.foodpanda.com.tw/restaurant/a1jk/qing-xin-fu-quan-tai-bei-lin-sen-bei-dian
117,奉茶,4.7/5,https://www.foodpanda.com.tw/restaurant/e6ls/feng-cha
118,水巷茶弄 (延吉忠孝店),4.8/5,https://www.foodpanda.com.tw/restaurant/y1ta/shui-xiang-cha-nong-yan-ji-zhong-xiao-dian
119,橘子工坊 (台北林森店),4.7/5,https://www.foodpanda.com.tw/restaurant/d1qo/ju-zi-gong-fang-tai-bei-lin-sen-dian
120,鮮茶道 (北市通化店),4.7/5,https://www.foodpanda.com.tw/restaurant/a3kh/xian-cha-dao-bei-shi-tong-hua-dian
121,魚池貳壹 (台北西門店),4.7/5,https://www.foodpanda.com.tw/restaurant/a0ch/yu-chi-er-yi-tai-bei-xi-men-dian
122,清心福全 (台北康定店),4.8/5,https://www.foodpanda.com.tw/restaurant/z0wn/qing-xin-fu-quan-tai-bei-kang-ding-dian
123,炸老大 (台北瑞安店),4.4/5,https://www.foodpanda.com.tw/restaurant/y8fc/zha-lao-da-tai-bei-rui-an-dian
124,老爹無骨鹹酥雞,4.6/5,https://www.foodpanda.com.tw/restaurant/a8hn/lao-die-wu-gu-xian-su-ji
125,肯德基 (台北台大店),4.5/5,https://www.foodpanda.com.tw/restaurant/y7pa/ken-de-ji-tai-bei-tai-da-dian
126,胖老爹美式炸雞 (台北重慶圓環店),4.7/5,https://www.foodpanda.com.tw/restaurant/y2bg/pang-lao-die-mei-shi-zha-ji-tai-bei-zhong-qing-yuan-huan-dian
127,丰馥刈包,4.5/5,https://www.foodpanda.com.tw/restaurant/y7ud/feng-fu-yi-bao
128,臺客炸雞,4.6/5,https://www.foodpanda.com.tw/restaurant/y2ty/tai-ke-zha-ji
129,胖老爹美式炸雞 (台北長安店),4.4/5,https://www.foodpanda.com.tw/restaurant/y2cf/pang-lao-die-mei-shi-zha-ji-tai-bei-chang-an-dian
130,蒜翻天 (台北吳興店),4.3/5,https://www.foodpanda.com.tw/restaurant/y8qt/suan-fan-tian-tai-bei-wu-xing-dian
131,沙渡垂陽碳烤,4.6/5,https://www.foodpanda.com.tw/restaurant/e1rk/--361
132,瀧萊鹹酥雞,4月5日,https://www.foodpanda.com.tw/restaurant/f2rl/f2rl
133,王哥鹹酥雞,4.5/5,https://www.foodpanda.com.tw/restaurant/z0ye/wang-ge-xian-su-ji
134,胖老爹美式炸雞 (台北萬華東園店),4.7/5,https://www.foodpanda.com.tw/restaurant/z7rb/pang-lao-die-mei-shi-zha-ji-tai-bei-wan-hua-dong-yuan-dian
135,Tripletwenty韓式炸雞專賣店,4.4/5,https://www.foodpanda.com.tw/restaurant/y1zi/tripletwentyhan-shi-zha-ji-zhuan-mai-dian
136,鳳記轟炸雞無骨鹹酥雞 (台北通化店),4.5/5,https://www.foodpanda.com.tw/restaurant/y4oc/feng-ji-hong-zha-ji-wu-gu-xian-su-ji-tai-bei-tong-hua-dian
137,蒜翻天 (大安和平店),4.5/5,https://www.foodpanda.com.tw/restaurant/z1fg/suan-fan-tian-tai-bei-he-ping-dian
138,胖老爹美式炸雞 (台北車站店),4.7/5,https://www.foodpanda.com.tw/restaurant/z9dp/pang-lao-die-mei-shi-zha-ji-tai-bei-che-zhan-dian
139,胖老爹美式炸雞 (台北中華店),4.6/5,https://www.foodpanda.com.tw/restaurant/y6wq/pang-lao-die-mei-shi-zha-ji-tai-bei-zhong-hua-dian
140,台灣鹽酥雞 (台北通化店),4.6/5,https://www.foodpanda.com.tw/restaurant/x7io/tai-wan-yan-su-ji-tai-bei-tong-hua-dian
141,雞 ? 霸 BAR (日式炸雞）,4.6/5,https://www.foodpanda.com.tw/restaurant/d1jc/bar-2
142,艋舺雞排 (大安通化店),4.7/5,https://www.foodpanda.com.tw/restaurant/y9ek/meng-jia-ji-pai-da-an-tong-hua-dian
143,Mr.Smile 好吃雞排 (台北復興店),4.6/5,https://www.foodpanda.com.tw/restaurant/a2le/mr-smile-
144,胖老爹美式炸雞 (公館台大店),4.7/5,https://www.foodpanda.com.tw/restaurant/a2uj/pang-lao-die-mei-shi-zha-ji-gong-guan-tai-da-dian
145,家鄉碳烤雞排 (台北西門店),4.5/5,https://www.foodpanda.com.tw/restaurant/f2xp/f2xp
146,胖老爹美式炸雞 (大安通化店),4.6/5,https://www.foodpanda.com.tw/restaurant/e8zz/pang-lao-die-mei-shi-zha-ji-da-an-tong-hua-dian
147,家鄉碳烤雞排 (台北民生東店),4.5/5,https://www.foodpanda.com.tw/restaurant/f5mh/f5mh
148,G拔拔香脆雞排 (台北西門店),4.5/5,https://www.foodpanda.com.tw/restaurant/z4dy/g--1
149,胖老爹美式炸雞 (中山民生店),4.4/5,https://www.foodpanda.com.tw/restaurant/y0yc/pang-lao-die-mei-shi-zha-ji-zhong-shan-min-sheng-dian
150,天懿(原酷樂雞),4.3/5,https://www.foodpanda.com.tw/restaurant/b2bw/tian-yi-yuan-ku-le-ji
151,東區鹽酥雞,4.4/5,https://www.foodpanda.com.tw/restaurant/y8ya/dong-qu-yan-su-ji
152,古潮雞 A&T Fried Chicken,4.5/5,https://www.foodpanda.com.tw/restaurant/y7gt/-a-t-fried-chicken
153,許記生煎包,5月5日,https://www.foodpanda.com.tw/restaurant/f3md/f3md
154,K.D Bistro Taipei,5月5日,https://www.foodpanda.com.tw/restaurant/f7sc/k-d-bistro-taipei
155,湯姆?燒鳥,5月5日,https://www.foodpanda.com.tw/restaurant/f9jd/f9jd
156,鍋in百元風味鍋 (台北公館店),4.8/5,https://www.foodpanda.com.tw/restaurant/f2yx/-in--2
157,??家 Sukiya (台北站前店),4.7/5,https://www.foodpanda.com.tw/restaurant/f6kx/-sukiya--8
158,鶴茶樓-鶴頂紅茶商店,4.7/5,https://www.foodpanda.com.tw/restaurant/f5ol/f5ol
159,玖五牛肉麵,4.6/5,https://www.foodpanda.com.tw/restaurant/f3bt/f3bt
