id,name,rate,link
101,烏弄 (台北遼寧店),4.8/5,https://www.foodpanda.com.tw/restaurant/a0ht/wu-nong-tai-bei-liao-zhu-dian
102,台北果汁專賣店 (二店),5月5日,https://www.foodpanda.com.tw/restaurant/f4ts/f4ts
103,奉茶,4.7/5,https://www.foodpanda.com.tw/restaurant/e6ls/feng-cha
104,小茶齋 (台北通化店),4.7/5,https://www.foodpanda.com.tw/restaurant/b2ix/xiao-cha-zhai-tai-bei-tong-hua-dian
105,烤茶之家&鮮榨果汁,4.6/5,https://www.foodpanda.com.tw/restaurant/y5it/kao-cha-zhi-jia
106,阿二冰茶,4.6/5,https://www.foodpanda.com.tw/restaurant/y0vl/a-er-bing-cha
107,COMEBUY (台北市府店),4.7/5,https://www.foodpanda.com.tw/restaurant/a2ff/comebuy--94
108,LEWAY樂?本味 (台北合江店),4.7/5,https://www.foodpanda.com.tw/restaurant/d1eo/leway-3
109,水巷茶弄 (延吉忠孝店),4.8/5,https://www.foodpanda.com.tw/restaurant/y1ta/shui-xiang-cha-nong-yan-ji-zhong-xiao-dian
110,自己來紅茶鮮乳 (台北臨江店),4.7/5,https://www.foodpanda.com.tw/restaurant/z7uq/zi-ji-lai-hong-cha-xian-ru-tai-bei-lin-jiang-dian
111,台北木瓜牛乳大王 (二店),4.6/5,https://www.foodpanda.com.tw/restaurant/f3km/f3km
112,八宴茶-特選台灣奶茶專賣,4.8/5,https://www.foodpanda.com.tw/restaurant/e1qz/ba-yan-cha-te-xuan-tai-wan-nai-cha-zhuan-mai
113,清心福全 (中山合江店),4.5/5,https://www.foodpanda.com.tw/restaurant/z6gs/qing-xin-fu-quan-zhong-shan-he-jiang-dian
114,包心珍珠,4.5/5,https://www.foodpanda.com.tw/restaurant/a5eq/bao-xin-long-zhu
115,斐萃光澤茶,4.6/5,https://www.foodpanda.com.tw/restaurant/d3wc/fei-cui-guang-ze-cha
116,沏茶園,4.8/5,https://www.foodpanda.com.tw/restaurant/a8xn/qie-cha-yuan
117,陳記九龍城香港茶 (台北南機場店),4.7/5,https://www.foodpanda.com.tw/restaurant/b4fa/chen-ji-jiu-long-cheng-xiang-gang-cha-tai-bei-nan-ji-chang-dian
118,小鐵紅茶,5月5日,https://www.foodpanda.com.tw/restaurant/w2za/xiao-tie-hong-cha
119,cama caf? (大安科技店),4.3/5,https://www.foodpanda.com.tw/restaurant/f6sj/cama-caf--13
120,幸福堂 (台北通化店),4.6/5,https://www.foodpanda.com.tw/restaurant/y9xk/xing-fu-tang-tai-bei-tong-hua-dian
121,AMP Caf? Independent Roaster (仁愛旗艦店),4.7/5,https://www.foodpanda.com.tw/restaurant/b8bn/amp-caf-independent-roaster--1
122,彩虹殿-黑白木耳養生概念飲,4月5日,https://www.foodpanda.com.tw/restaurant/y2fn/cai-hong-dian-hei-bai-mu-er-yang-sheng-gai-nian-yin
123,格登炸雞 (台北公館店),4.5/5,https://www.foodpanda.com.tw/restaurant/f4vp/f4vp
124,王哥鹹酥雞,4.5/5,https://www.foodpanda.com.tw/restaurant/z0ye/wang-ge-xian-su-ji
125,丰馥刈包,4.4/5,https://www.foodpanda.com.tw/restaurant/y7ud/feng-fu-yi-bao
126,東區鹽酥雞,4.7/5,https://www.foodpanda.com.tw/restaurant/y8ya/dong-qu-yan-su-ji
127,艋舺雞排 (大安通化店),4.7/5,https://www.foodpanda.com.tw/restaurant/y9ek/meng-jia-ji-pai-da-an-tong-hua-dian
128,胖老爹美式炸雞 (信義吳興店),4.2/5,https://www.foodpanda.com.tw/restaurant/z7kz/pang-lao-die-mei-shi-zha-ji-xin-yi-wu-xing-dian
129,金鑽雞排,4.5/5,https://www.foodpanda.com.tw/restaurant/y7cn/jin-zuan-ji-pai
130,鳳記轟炸雞無骨鹹酥雞 (台北通化店),4.4/5,https://www.foodpanda.com.tw/restaurant/y4oc/feng-ji-hong-zha-ji-wu-gu-xian-su-ji-tai-bei-tong-hua-dian
131,Tripletwenty韓式炸雞專賣店,4.6/5,https://www.foodpanda.com.tw/restaurant/y1zi/tripletwentyhan-shi-zha-ji-zhuan-mai-dian
132,Mr.Smile 好吃雞排 (台北復興店),4.6/5,https://www.foodpanda.com.tw/restaurant/a2le/mr-smile-
133,老爹無骨鹹酥雞,4.6/5,https://www.foodpanda.com.tw/restaurant/a8hn/lao-die-wu-gu-xian-su-ji
134,胖老爹美式炸雞 (台北中華店),4.6/5,https://www.foodpanda.com.tw/restaurant/y6wq/pang-lao-die-mei-shi-zha-ji-tai-bei-zhong-hua-dian
135,台灣鹽酥雞 (台北通化店),4.4/5,https://www.foodpanda.com.tw/restaurant/x7io/tai-wan-yan-su-ji-tai-bei-tong-hua-dian
136,胖老爹美式炸雞 (台北長安店),4.6/5,https://www.foodpanda.com.tw/restaurant/y2cf/pang-lao-die-mei-shi-zha-ji-tai-bei-chang-an-dian
137,2派克雞排 (台北松山店),4.6/5,https://www.foodpanda.com.tw/restaurant/a6hd/2pai-ke-ji-pai-tai-bei-song-shan-dian
138,怪獸炸雞公司 (台北信義所),4.5/5,https://www.foodpanda.com.tw/restaurant/y1zf/guai-shou-zha-ji-gong-si-tai-bei-xin-yi-suo
139,肯德基 (台北台大店),4.4/5,https://www.foodpanda.com.tw/restaurant/y7pa/ken-de-ji-tai-bei-tai-da-dian
140,炸老大 (台北瑞安店),4.7/5,https://www.foodpanda.com.tw/restaurant/y8fc/zha-lao-da-tai-bei-rui-an-dian
141,胖老爹美式炸雞 (公館台大店),4.5/5,https://www.foodpanda.com.tw/restaurant/a2uj/pang-lao-die-mei-shi-zha-ji-gong-guan-tai-da-dian
142,蒜翻天 (大安和平店),4.3/5,https://www.foodpanda.com.tw/restaurant/z1fg/suan-fan-tian-tai-bei-he-ping-dian
